index,date,flow ,flow (mm/sec),day,month,year
1974,5/28/07,2.62779904,1.47E-19,28,5,2007
1975,5/29/07,2.37011616,1.33E-19,29,5,2007
1976,5/30/07,2.16906688,1.21E-19,30,5,2007
1977,5/31/07,1.97084928,1.10E-19,31,5,2007
1978,6/1/07,1.94819584,1.09E-19,1,6,2007
1979,6/2/07,1.982176,1.11E-19,2,6,2007
1980,6/3/07,1.84342368,1.03E-19,3,6,2007
1981,6/4/07,3.8794016,2.17E-19,4,6,2007
1982,6/5/07,15.8290912,8.87E-19,5,6,2007
1983,6/6/07,16.706912,9.36E-19,6,6,2007
1984,6/7/07,8.7215744,4.88E-19,7,6,2007
1985,6/8/07,5.380192,3.01E-19,8,6,2007
1986,6/9/07,4.0776192,2.28E-19,9,6,2007
1987,6/10/07,3.7661344,2.11E-19,10,6,2007
1988,6/11/07,3.2847488,1.84E-19,11,6,2007
1989,6/12/07,2.63629408,1.48E-19,12,6,2007
1990,6/13/07,2.33047264,1.31E-19,13,6,2007
1991,6/14/07,2.3644528,1.32E-19,14,6,2007
1992,6/15/07,2.22003712,1.24E-19,15,6,2007
1993,6/16/07,1.95669088,1.10E-19,16,6,2007
1994,6/17/07,1.76413664,9.88E-20,17,6,2007
1995,6/18/07,1.56591904,8.77E-20,18,6,2007
1996,6/19/07,1.36203808,7.63E-20,19,6,2007
1997,6/20/07,1.25443424,7.03E-20,20,6,2007
1998,6/21/07,1.18081056,6.61E-20,21,6,2007
1999,6/22/07,1.08736512,6.09E-20,22,6,2007
2000,6/23/07,1.01374144,5.68E-20,23,6,2007
2001,6/24/07,0.95993952,5.38E-20,24,6,2007
2002,6/25/07,0.88631584,4.96E-20,25,6,2007
2003,6/26/07,0.84384064,4.73E-20,26,6,2007
2004,6/27/07,0.79853376,4.47E-20,27,6,2007
2005,6/28/07,0.79003872,4.42E-20,28,6,2007
2006,6/29/07,0.71075168,3.98E-20,29,6,2007
2007,6/30/07,0.63995968,3.58E-20,30,6,2007
2008,7/1/07,0.60031616,3.36E-20,1,7,2007
2009,7/2/07,0.57199936,3.20E-20,2,7,2007
2010,7/3/07,0.53235584,2.98E-20,3,7,2007
2011,7/4/07,0.48988064,2.74E-20,4,7,2007
2012,7/5/07,0.53518752,3.00E-20,5,7,2007
2013,7/6/07,0.59748448,3.35E-20,6,7,2007
2014,7/7/07,0.5804944,3.25E-20,7,7,2007
2015,7/8/07,0.55784096,3.12E-20,8,7,2007
2016,7/9/07,0.58332608,3.27E-20,9,7,2007
2017,7/10/07,0.91180096,5.11E-20,10,7,2007
2018,7/11/07,1.03922656,5.82E-20,11,7,2007
2019,7/12/07,0.95710784,5.36E-20,12,7,2007
2020,7/13/07,0.9061376,5.08E-20,13,7,2007
2021,7/14/07,0.80986048,4.54E-20,14,7,2007
2022,7/15/07,1.7698,9.91E-20,15,7,2007
2023,7/16/07,2.61080896,1.46E-19,16,7,2007
2024,7/17/07,1.557424,8.72E-20,17,7,2007
2025,7/18/07,1.22045408,6.84E-20,18,7,2007
2026,7/19/07,1.39601824,7.82E-20,19,7,2007
2027,7/20/07,2.51170016,1.41E-19,20,7,2007
2028,7/21/07,3.2847488,1.84E-19,21,7,2007
2029,7/22/07,2.05863136,1.15E-19,22,7,2007
2030,7/23/07,1.7273248,9.67E-20,23,7,2007
2031,7/24/07,1.55459232,8.71E-20,24,7,2007
2032,7/25/07,1.36203808,7.63E-20,25,7,2007
2033,7/26/07,1.1751472,6.58E-20,26,7,2007
2034,7/27/07,1.03639488,5.80E-20,27,7,2007
2035,7/28/07,0.93728608,5.25E-20,28,7,2007
2036,7/29/07,0.8778208,4.92E-20,29,7,2007
2037,7/30/07,0.81835552,4.58E-20,30,7,2007
2038,7/31/07,0.85233568,4.77E-20,31,7,2007
2039,8/1/07,0.8353456,4.68E-20,1,8,2007
2040,8/2/07,0.76172192,4.27E-20,2,8,2007
2041,8/3/07,0.68526656,3.84E-20,3,8,2007
2042,8/4/07,0.5946528,3.33E-20,4,8,2007
2043,8/5/07,0.50687072,2.84E-20,5,8,2007
2044,8/6/07,0.48704896,2.73E-20,6,8,2007
2045,8/7/07,0.61164288,3.43E-20,7,8,2007
2046,8/8/07,0.62863296,3.52E-20,8,8,2007
2047,8/9/07,0.75889024,4.25E-20,9,8,2007
2048,8/10/07,0.75889024,4.25E-20,10,8,2007
2049,8/11/07,0.69092992,3.87E-20,11,8,2007
2050,8/12/07,0.6088112,3.41E-20,12,8,2007
2051,8/13/07,0.51536576,2.89E-20,13,8,2007
2052,8/14/07,0.43607872,2.44E-20,14,8,2007
2053,8/15/07,0.37378176,2.09E-20,15,8,2007
2054,8/16/07,0.34263328,1.92E-20,16,8,2007
2055,8/17/07,0.69659328,3.90E-20,17,8,2007
2056,8/18/07,0.7645536,4.28E-20,18,8,2007
2057,8/19/07,0.62580128,3.50E-20,19,8,2007
2058,8/20/07,0.48421728,2.71E-20,20,8,2007
2059,8/21/07,0.36528672,2.05E-20,21,8,2007
2060,8/22/07,0.31431648,1.76E-20,22,8,2007
2061,8/23/07,0.29166304,1.63E-20,23,8,2007
2062,8/24/07,0.282318496,1.58E-20,24,8,2007
2063,8/25/07,0.271274944,1.52E-20,25,8,2007
2064,8/26/07,0.259665056,1.45E-20,26,8,2007
2065,8/27/07,0.245789824,1.38E-20,27,8,2007
2066,8/28/07,0.231914592,1.30E-20,28,8,2007
2067,8/29/07,0.216340352,1.21E-20,29,8,2007
2068,8/30/07,0.203314624,1.14E-20,30,8,2007
2069,8/31/07,0.195102752,1.09E-20,31,8,2007
2070,9/1/07,0.186324544,1.04E-20,1,9,2007
2071,9/2/07,0.173015648,9.69E-21,2,9,2007
2072,9/3/07,0.173298816,9.71E-21,3,9,2007
2073,9/4/07,0.177263168,9.93E-21,4,9,2007
2074,9/5/07,0.17131664,9.59E-21,5,9,2007
2075,9/6/07,0.164520608,9.21E-21,6,9,2007
2076,9/7/07,0.161688928,9.06E-21,7,9,2007
2077,9/8/07,0.159140416,8.91E-21,8,9,2007
2078,9/9/07,0.183209696,1.03E-20,9,9,2007
2079,9/10/07,0.214075008,1.20E-20,10,9,2007
2080,9/11/07,0.35679168,2.00E-20,11,9,2007
2081,9/12/07,1.203464,6.74E-20,12,9,2007
2082,9/13/07,0.98542464,5.52E-20,13,9,2007
2083,9/14/07,0.79003872,4.42E-20,14,9,2007
2084,9/15/07,0.6796032,3.81E-20,15,9,2007
2085,9/16/07,0.62013792,3.47E-20,16,9,2007
2086,9/17/07,0.5521776,3.09E-20,17,9,2007
2087,9/18/07,0.45590048,2.55E-20,18,9,2007
2088,9/19/07,0.37944512,2.13E-20,19,9,2007
2089,9/20/07,0.33696992,1.89E-20,20,9,2007
2090,9/21/07,0.2973264,1.67E-20,21,9,2007
2091,9/22/07,0.268443264,1.50E-20,22,9,2007
2092,9/23/07,0.253152192,1.42E-20,23,9,2007
2093,9/24/07,0.230215584,1.29E-20,24,9,2007
2094,9/25/07,0.212659168,1.19E-20,25,9,2007
2095,9/26/07,0.200482944,1.12E-20,26,9,2007
2096,9/27/07,0.234463104,1.31E-20,27,9,2007
2097,9/28/07,0.38794016,2.17E-20,28,9,2007
2098,9/29/07,0.56067264,3.14E-20,29,9,2007
2099,9/30/07,0.53518752,3.00E-20,30,9,2007
2100,10/1/07,0.4530688,2.54E-20,1,10,2007
2101,10/2/07,0.39926688,2.24E-20,2,10,2007
2102,10/3/07,0.36245504,2.03E-20,3,10,2007
2103,10/4/07,0.33130656,1.86E-20,4,10,2007
2104,10/5/07,0.30015808,1.68E-20,5,10,2007
2105,10/6/07,0.272407616,1.53E-20,6,10,2007
2106,10/7/07,0.231914592,1.30E-20,7,10,2007
2107,10/8/07,0.25909872,1.45E-20,8,10,2007
2108,10/9/07,0.79003872,4.42E-20,9,10,2007
2109,10/10/07,1.28558272,7.20E-20,10,10,2007
2110,10/11/07,1.274256,7.14E-20,11,10,2007
2111,10/12/07,1.8972256,1.06E-19,12,10,2007
2112,10/13/07,1.80378016,1.01E-19,13,10,2007
2113,10/14/07,1.47530528,8.26E-20,14,10,2007
2114,10/15/07,1.1751472,6.58E-20,15,10,2007
2115,10/16/07,0.97126624,5.44E-20,16,10,2007
2116,10/17/07,0.86932576,4.87E-20,17,10,2007
2117,10/18/07,0.81552384,4.57E-20,18,10,2007
2118,10/19/07,0.81552384,4.57E-20,19,10,2007
2119,10/20/07,1.46397856,8.20E-20,20,10,2007
2120,10/21/07,1.98783936,1.11E-19,21,10,2007
2121,10/22/07,1.72166144,9.64E-20,22,10,2007
2122,10/23/07,1.50645376,8.44E-20,23,10,2007
2123,10/24/07,1.39035488,7.79E-20,24,10,2007
2124,10/25/07,1.32522624,7.42E-20,25,10,2007
2125,10/26/07,1.2317808,6.90E-20,26,10,2007
2126,10/27/07,1.74431488,9.77E-20,27,10,2007
2127,10/28/07,3.2281152,1.81E-19,28,10,2007
2128,10/29/07,2.51453184,1.41E-19,29,10,2007
2129,10/30/07,1.94819584,1.09E-19,30,10,2007
2130,10/31/07,1.70183968,9.53E-20,31,10,2007
2131,11/1/07,1.58007744,8.85E-20,1,11,2007
2132,11/2/07,1.486632,8.33E-20,2,11,2007
2133,11/3/07,1.88023552,1.05E-19,3,11,2007
2134,11/4/07,3.1997984,1.79E-19,4,11,2007
2135,11/5/07,2.82601664,1.58E-19,5,11,2007
2136,11/6/07,3.0865312,1.73E-19,6,11,2007
2137,11/7/07,5.6916768,3.19E-19,7,11,2007
2138,11/8/07,4.0776192,2.28E-19,8,11,2007
2139,11/9/07,2.9449472,1.65E-19,9,11,2007
2140,11/10/07,2.44373984,1.37E-19,10,11,2007
2141,11/11/07,2.17189856,1.22E-19,11,11,2007
2142,11/12/07,1.99067104,1.11E-19,12,11,2007
2143,11/13/07,1.982176,1.11E-19,13,11,2007
2144,11/14/07,1.87457216,1.05E-19,14,11,2007
2145,11/15/07,1.96518592,1.10E-19,15,11,2007
2146,11/16/07,3.8510848,2.16E-19,16,11,2007
2147,11/17/07,5.4368256,3.05E-19,17,11,2007
2148,11/18/07,3.8510848,2.16E-19,18,11,2007
2149,11/19/07,3.0015808,1.68E-19,19,11,2007
2150,11/20/07,2.6334624,1.47E-19,20,11,2007
2151,11/21/07,2.46072992,1.38E-19,21,11,2007
2152,11/22/07,2.50886848,1.41E-19,22,11,2007
2153,11/23/07,2.59381888,1.45E-19,23,11,2007
2154,11/24/07,2.29932416,1.29E-19,24,11,2007
2155,11/25/07,2.09827488,1.18E-19,25,11,2007
2156,11/26/07,2.12376,1.19E-19,26,11,2007
2157,11/27/07,5.9748448,3.35E-19,27,11,2007
2158,11/28/07,7.7588032,4.35E-19,28,11,2007
2159,11/29/07,4.8421728,2.71E-19,29,11,2007
2160,11/30/07,3.8794016,2.17E-19,30,11,2007
2161,12/1/07,3.2281152,1.81E-19,1,12,2007
2162,12/2/07,2.4352448,1.36E-19,2,12,2007
2163,12/3/07,2.69859104,1.51E-19,3,12,2007
2164,12/4/07,2.619304,1.47E-19,4,12,2007
2165,12/5/07,2.4352448,1.36E-19,5,12,2007
2166,12/6/07,2.3219776,1.30E-19,6,12,2007
2167,12/7/07,2.12376,1.19E-19,7,12,2007
2168,12/8/07,2.11809664,1.19E-19,8,12,2007
2169,12/9/07,1.89439392,1.06E-19,9,12,2007
2170,12/10/07,1.81793856,1.02E-19,10,12,2007
2171,12/11/07,1.7273248,9.67E-20,11,12,2007
2172,12/12/07,1.840592,1.03E-19,12,12,2007
2173,12/13/07,1.78679008,1.00E-19,13,12,2007
2174,12/14/07,1.87740384,1.05E-19,14,12,2007
2175,12/15/07,1.840592,1.03E-19,15,12,2007
2176,12/16/07,1.80661184,1.01E-19,16,12,2007
2177,12/17/07,1.9538592,1.09E-19,17,12,2007
2178,12/18/07,1.840592,1.03E-19,18,12,2007
2179,12/19/07,1.699008,9.52E-20,19,12,2007
2180,12/20/07,1.6423744,9.20E-20,20,12,2007
2181,12/21/07,1.58007744,8.85E-20,21,12,2007
2182,12/22/07,1.56308736,8.75E-20,22,12,2007
2183,12/23/07,1.70750304,9.56E-20,23,12,2007
2184,12/24/07,3.0015808,1.68E-19,24,12,2007
2185,12/25/07,4.8988064,2.74E-19,25,12,2007
2186,12/26/07,3.7944512,2.13E-19,26,12,2007
2187,12/27/07,3.2281152,1.81E-19,27,12,2007
2188,12/28/07,2.8599968,1.60E-19,28,12,2007
2189,12/29/07,3.7095008,2.08E-19,29,12,2007
2190,12/30/07,6.3146464,3.54E-19,30,12,2007
2191,12/31/07,5.0403904,2.82E-19,31,12,2007
2192,1/1/08,4.0776192,2.28E-19,1,1,2008
2193,1/2/08,3.8510848,2.16E-19,2,1,2008
2194,1/3/08,3.3696992,1.89E-19,3,1,2008
2195,1/4/08,3.0298976,1.70E-19,4,1,2008
2196,1/5/08,2.9449472,1.65E-19,5,1,2008
2197,1/6/08,3.0015808,1.68E-19,6,1,2008
2198,1/7/08,3.0015808,1.68E-19,7,1,2008
2199,1/8/08,3.0582144,1.71E-19,8,1,2008
2200,1/9/08,4.105936,2.30E-19,9,1,2008
2201,1/10/08,5.9182112,3.31E-19,10,1,2008
2202,1/11/08,8.2968224,4.65E-19,11,1,2008
2203,1/12/08,12.4310752,6.96E-19,12,1,2008
2204,1/13/08,11.1568192,6.25E-19,13,1,2008
2205,1/14/08,7.4190016,4.16E-19,14,1,2008
2206,1/15/08,6.37128,3.57E-19,15,1,2008
2207,1/16/08,6.37128,3.57E-19,16,1,2008
2208,1/17/08,6.229696,3.49E-19,17,1,2008
2209,1/18/08,5.4085088,3.03E-19,18,1,2008
2210,1/19/08,6.654448,3.73E-19,19,1,2008
2211,1/20/08,5.804944,3.25E-19,20,1,2008
2212,1/21/08,5.238608,2.93E-19,21,1,2008
2213,1/22/08,4.672272,2.62E-19,22,1,2008
2214,1/23/08,4.24752,2.38E-19,23,1,2008
2215,1/24/08,3.5396,1.98E-19,24,1,2008
2216,1/25/08,3.256432,1.82E-19,25,1,2008
2217,1/26/08,3.114848,1.74E-19,26,1,2008
2218,1/27/08,2.7750464,1.55E-19,27,1,2008
2219,1/28/08,2.7750464,1.55E-19,28,1,2008
2220,1/29/08,2.6051456,1.46E-19,29,1,2008
2221,1/30/08,2.83168,1.59E-19,30,1,2008
2222,1/31/08,3.3413824,1.87E-19,31,1,2008
2223,2/1/08,3.5396,1.98E-19,1,2,2008
2224,2/2/08,5.097024,2.85E-19,2,2,2008
2225,2/3/08,5.946528,3.33E-19,3,2,2008
2226,2/4/08,5.0403904,2.82E-19,4,2,2008
2227,2/5/08,4.7572224,2.66E-19,5,2,2008
2228,2/6/08,6.4562304,3.62E-19,6,2,2008
2229,2/7/08,8.8914752,4.98E-19,7,2,2008
2230,2/8/08,7.8437536,4.39E-19,8,2,2008
2231,2/9/08,6.3429632,3.55E-19,9,2,2008
2232,2/10/08,5.7766272,3.24E-19,10,2,2008
2233,2/11/08,5.3235584,2.98E-19,11,2,2008
2234,2/12/08,5.521776,3.09E-19,12,2,2008
2235,2/13/08,6.937616,3.89E-19,13,2,2008
2236,2/14/08,13.592064,7.61E-19,14,2,2008
2237,2/15/08,16.7635456,9.39E-19,15,2,2008
2238,2/16/08,13.9884992,7.83E-19,16,2,2008
2239,2/17/08,10.194048,5.71E-19,17,2,2008
2240,2/18/08,10.335632,5.79E-19,18,2,2008
2241,2/19/08,15.5459232,8.71E-19,19,2,2008
2242,2/20/08,16.9051296,9.47E-19,20,2,2008
2243,2/21/08,11.751472,6.58E-19,21,2,2008
2244,2/22/08,9.627712,5.39E-19,22,2,2008
2245,2/23/08,7.928704,4.44E-19,23,2,2008
2246,2/24/08,7.0792,3.96E-19,24,2,2008
2247,2/25/08,6.2863296,3.52E-19,25,2,2008
2248,2/26/08,5.7483104,3.22E-19,26,2,2008
2249,2/27/08,5.6350432,3.16E-19,27,2,2008
2250,2/28/08,5.380192,3.01E-19,28,2,2008
2251,2/29/08,4.8704896,2.73E-19,29,2,2008
2252,3/1/08,4.5590048,2.55E-19,1,3,2008
2253,3/2/08,4.24752,2.38E-19,2,3,2008
2254,3/3/08,4.105936,2.30E-19,3,3,2008
2255,3/4/08,4.24752,2.38E-19,4,3,2008
2256,3/5/08,7.6738528,4.30E-19,5,3,2008
2257,3/6/08,9.1463264,5.12E-19,6,3,2008
2258,3/7/08,7.645536,4.28E-19,7,3,2008
2259,3/8/08,9.8825632,5.53E-19,8,3,2008
2260,3/9/08,21.096016,1.18E-18,9,3,2008
2261,3/10/08,24.8904672,1.39E-18,10,3,2008
2262,3/11/08,17.9528512,1.01E-18,11,3,2008
2263,3/12/08,12.459392,6.98E-19,12,3,2008
2264,3/13/08,9.7976128,5.49E-19,13,3,2008
2265,3/14/08,8.7498912,4.90E-19,14,3,2008
2266,3/15/08,9.4011776,5.27E-19,15,3,2008
2267,3/16/08,9.627712,5.39E-19,16,3,2008
2268,3/17/08,8.5516736,4.79E-19,17,3,2008
2269,3/18/08,7.645536,4.28E-19,18,3,2008
2270,3/19/08,7.6738528,4.30E-19,19,3,2008
2271,3/20/08,15.5176064,8.69E-19,20,3,2008
2272,3/21/08,21.0393824,1.18E-18,21,3,2008
2273,3/22/08,13.9318656,7.80E-19,22,3,2008
2274,3/23/08,10.9586016,6.14E-19,23,3,2008
2275,3/24/08,9.1746432,5.14E-19,24,3,2008
2276,3/25/08,8.5516736,4.79E-19,25,3,2008
2277,3/26/08,8.353456,4.68E-19,26,3,2008
2278,3/27/08,10.477216,5.87E-19,27,3,2008
2279,3/28/08,11.609888,6.50E-19,28,3,2008
2280,3/29/08,10.9302848,6.12E-19,29,3,2008
2281,3/30/08,8.8065248,4.93E-19,30,3,2008
2282,3/31/08,8.6083072,4.82E-19,31,3,2008
2283,4/1/08,9.6843456,5.42E-19,1,4,2008
2284,4/2/08,21.1526496,1.18E-18,2,4,2008
2285,4/3/08,24.6072992,1.38E-18,3,4,2008
2286,4/4/08,19.1421568,1.07E-18,4,4,2008
2287,4/5/08,22.3419552,1.25E-18,5,4,2008
2288,4/6/08,23.4746272,1.31E-18,6,4,2008
2289,4/7/08,19.1421568,1.07E-18,7,4,2008
2290,4/8/08,18.7457216,1.05E-18,8,4,2008
2291,4/9/08,19.6235424,1.10E-18,9,4,2008
2292,4/10/08,20.1615616,1.13E-18,10,4,2008
2293,4/11/08,25.8532384,1.45E-18,11,4,2008
2294,4/12/08,25.768288,1.44E-18,12,4,2008
2295,4/13/08,28.175216,1.58E-18,13,4,2008
2296,4/14/08,22.3136384,1.25E-18,14,4,2008
2297,4/15/08,17.4714656,9.79E-19,15,4,2008
2298,4/16/08,15.291072,8.56E-19,16,4,2008
2299,4/17/08,13.6770144,7.66E-19,17,4,2008
2300,4/18/08,12.9974112,7.28E-19,18,4,2008
2301,4/19/08,12.5443424,7.03E-19,19,4,2008
2302,4/20/08,11.5249376,6.45E-19,20,4,2008
2303,4/21/08,9.9958304,5.60E-19,21,4,2008
2304,4/22/08,8.6083072,4.82E-19,22,4,2008
2305,4/23/08,6.937616,3.89E-19,23,4,2008
2306,4/24/08,5.7766272,3.24E-19,24,4,2008
2307,4/25/08,4.9271232,2.76E-19,25,4,2008
2308,4/26/08,4.4174208,2.47E-19,26,4,2008
2309,4/27/08,4.2758368,2.39E-19,27,4,2008
2310,4/28/08,4.95544,2.78E-19,28,4,2008
2311,4/29/08,21.662352,1.21E-18,29,4,2008
2312,4/30/08,35.962336,2.01E-18,30,4,2008
2313,5/1/08,19.9067104,1.11E-18,1,5,2008
2314,5/2/08,12.2045408,6.84E-19,2,5,2008
2315,5/3/08,9.2312768,5.17E-19,3,5,2008
2316,5/4/08,8.6932576,4.87E-19,4,5,2008
2317,5/5/08,9.4011776,5.27E-19,5,5,2008
2318,5/6/08,7.7304864,4.33E-19,6,5,2008
2319,5/7/08,6.1730624,3.46E-19,7,5,2008
2320,5/8/08,5.4368256,3.05E-19,8,5,2008
2321,5/9/08,4.8704896,2.73E-19,9,5,2008
2322,5/10/08,4.4457376,2.49E-19,10,5,2008
2323,5/11/08,3.9926688,2.24E-19,11,5,2008
2324,5/12/08,3.6528672,2.05E-19,12,5,2008
2325,5/13/08,3.398016,1.90E-19,13,5,2008
2326,5/14/08,3.114848,1.74E-19,14,5,2008
2327,5/15/08,2.8599968,1.60E-19,15,5,2008
2328,5/16/08,2.73540288,1.53E-19,16,5,2008
2329,5/17/08,2.82884832,1.58E-19,17,5,2008
2330,5/18/08,2.6759376,1.50E-19,18,5,2008
2331,5/19/08,2.40126464,1.34E-19,19,5,2008
2332,5/20/08,2.22853216,1.25E-19,20,5,2008
2333,5/21/08,2.06429472,1.16E-19,21,5,2008
2334,5/22/08,1.95669088,1.10E-19,22,5,2008
2335,5/23/08,1.840592,1.03E-19,23,5,2008
2336,5/24/08,1.73581984,9.72E-20,24,5,2008
2337,5/25/08,1.61972096,9.07E-20,25,5,2008
2338,5/26/08,1.49229536,8.36E-20,26,5,2008
2339,5/27/08,1.42716672,7.99E-20,27,5,2008
2340,5/28/08,1.2600976,7.06E-20,28,5,2008
2341,5/29/08,1.13550368,6.36E-20,29,5,2008
2342,5/30/08,1.04488992,5.85E-20,30,5,2008
2343,5/31/08,1.05338496,5.90E-20,31,5,2008
2344,6/1/08,1.15815712,6.49E-20,1,6,2008
2345,6/2/08,1.06754336,5.98E-20,2,6,2008
2346,6/3/08,1.00241472,5.61E-20,3,6,2008
2347,6/4/08,0.96843456,5.42E-20,4,6,2008
2348,6/5/08,1.07887008,6.04E-20,5,6,2008
2349,6/6/08,1.42433504,7.98E-20,6,6,2008
2350,6/7/08,1.88023552,1.05E-19,7,6,2008
2351,6/8/08,1.59423584,8.93E-20,8,6,2008
2352,6/9/08,1.22328576,6.85E-20,9,6,2008
2353,6/10/08,1.12134528,6.28E-20,10,6,2008
2354,6/11/08,1.21479072,6.80E-20,11,6,2008
2355,6/12/08,1.03922656,5.82E-20,12,6,2008
2356,6/13/08,0.88914752,4.98E-20,13,6,2008
2357,6/14/08,0.78720704,4.41E-20,14,6,2008
2358,6/15/08,2.28516576,1.28E-19,15,6,2008
2359,6/16/08,2.8599968,1.60E-19,16,6,2008
2360,6/17/08,2.36162112,1.32E-19,17,6,2008
2361,6/18/08,2.7325712,1.53E-19,18,6,2008
2362,6/19/08,2.08411648,1.17E-19,19,6,2008
2363,6/20/08,1.68201792,9.42E-20,20,6,2008
2364,6/21/08,1.43283008,8.02E-20,21,6,2008
2365,6/22/08,1.31106784,7.34E-20,22,6,2008
2366,6/23/08,4.1625696,2.33E-19,23,6,2008
2367,6/24/08,4.8988064,2.74E-19,24,6,2008
2368,6/25/08,3.5962336,2.01E-19,25,6,2008
2369,6/26/08,2.33047264,1.31E-19,26,6,2008
2370,6/27/08,1.911384,1.07E-19,27,6,2008
2371,6/28/08,1.7556416,9.83E-20,28,6,2008
2372,6/29/08,2.34746272,1.31E-19,29,6,2008
2373,6/30/08,3.1997984,1.79E-19,30,6,2008
2374,7/1/08,2.59948224,1.46E-19,1,7,2008
2375,7/2/08,2.0104928,1.13E-19,2,7,2008
2376,7/3/08,1.72166144,9.64E-20,3,7,2008
2377,7/4/08,1.5291072,8.56E-20,4,7,2008
2378,7/5/08,1.31956288,7.39E-20,5,7,2008
2379,7/6/08,1.14116704,6.39E-20,6,7,2008
2380,7/7/08,1.0335632,5.79E-20,7,7,2008
2381,7/8/08,0.94294944,5.28E-20,8,7,2008
2382,7/9/08,0.85516736,4.79E-20,9,7,2008
2383,7/10/08,0.83817728,4.69E-20,10,7,2008
2384,7/11/08,0.76738528,4.30E-20,11,7,2008
2385,7/12/08,0.70225664,3.93E-20,12,7,2008
2386,7/13/08,0.65694976,3.68E-20,13,7,2008
2387,7/14/08,0.637128,3.57E-20,14,7,2008
2388,7/15/08,0.63429632,3.55E-20,15,7,2008
2389,7/16/08,0.5946528,3.33E-20,16,7,2008
2390,7/17/08,0.54085088,3.03E-20,17,7,2008
2391,7/18/08,0.4813856,2.70E-20,18,7,2008
2392,7/19/08,0.50120736,2.81E-20,19,7,2008
2393,7/20/08,0.64845472,3.63E-20,20,7,2008
2394,7/21/08,1.11001856,6.22E-20,21,7,2008
2395,7/22/08,1.07320672,6.01E-20,22,7,2008
2396,7/23/08,1.03639488,5.80E-20,23,7,2008
2397,7/24/08,7.503952,4.20E-19,24,7,2008
2398,7/25/08,15.7724576,8.83E-19,25,7,2008
2399,7/26/08,8.9481088,5.01E-19,26,7,2008
2400,7/27/08,4.7289056,2.65E-19,27,7,2008
2401,7/28/08,4.7005888,2.63E-19,28,7,2008
2402,7/29/08,3.4263328,1.92E-19,29,7,2008
2403,7/30/08,2.54284864,1.42E-19,30,7,2008
2404,7/31/08,2.47772,1.39E-19,31,7,2008
2405,8/1/08,8.4100896,4.71E-19,1,8,2008
2406,8/2/08,5.946528,3.33E-19,2,8,2008
2407,8/3/08,7.1358336,4.00E-19,3,8,2008
2408,8/4/08,7.78712,4.36E-19,4,8,2008
2409,8/5/08,5.238608,2.93E-19,5,8,2008
2410,8/6/08,6.3995968,3.58E-19,6,8,2008
2411,8/7/08,13.3372128,7.47E-19,7,8,2008
2412,8/8/08,26.2779904,1.47E-18,8,8,2008
2413,8/9/08,31.431648,1.76E-18,9,8,2008
2414,8/10/08,13.8185984,7.74E-19,10,8,2008
2415,8/11/08,10.1090976,5.66E-19,11,8,2008
2416,8/12/08,12.9124608,7.23E-19,12,8,2008
2417,8/13/08,16.6219616,9.31E-19,13,8,2008
2418,8/14/08,10.1090976,5.66E-19,14,8,2008
2419,8/15/08,6.088112,3.41E-19,15,8,2008
2420,8/16/08,4.5873216,2.57E-19,16,8,2008
2421,8/17/08,6.4562304,3.62E-19,17,8,2008
2422,8/18/08,5.7483104,3.22E-19,18,8,2008
2423,8/19/08,3.964352,2.22E-19,19,8,2008
2424,8/20/08,3.0298976,1.70E-19,20,8,2008
2425,8/21/08,2.4635616,1.38E-19,21,8,2008
2426,8/22/08,2.11809664,1.19E-19,22,8,2008
2427,8/23/08,1.97368096,1.11E-19,23,8,2008
2428,8/24/08,1.7273248,9.67E-20,24,8,2008
2429,8/25/08,1.61688928,9.06E-20,25,8,2008
2430,8/26/08,1.43849344,8.06E-20,26,8,2008
2431,8/27/08,1.4583152,8.17E-20,27,8,2008
2432,8/28/08,1.33655296,7.49E-20,28,8,2008
2433,8/29/08,1.28558272,7.20E-20,29,8,2008
2434,8/30/08,1.203464,6.74E-20,30,8,2008
2435,8/31/08,1.12134528,6.28E-20,31,8,2008
2436,9/1/08,0.97126624,5.44E-20,1,9,2008
2437,9/2/08,0.9344544,5.23E-20,2,9,2008
2438,9/3/08,0.82968224,4.65E-20,3,9,2008
2439,9/4/08,0.77588032,4.35E-20,4,9,2008
2440,9/5/08,0.7362368,4.12E-20,5,9,2008
2441,9/6/08,1.11568192,6.25E-20,6,9,2008
2442,9/7/08,38.510848,2.16E-18,7,9,2008
2443,9/8/08,37.661344,2.11E-18,8,9,2008
2444,9/9/08,13.8469152,7.76E-19,9,9,2008
2445,9/10/08,10.335632,5.79E-19,10,9,2008
2446,9/11/08,7.4190016,4.16E-19,11,9,2008
2447,9/12/08,5.097024,2.85E-19,12,9,2008
2448,9/13/08,4.3607872,2.44E-19,13,9,2008
2449,9/14/08,4.2192032,2.36E-19,14,9,2008
2450,9/15/08,5.1536576,2.89E-19,15,9,2008
2451,9/16/08,4.0493024,2.27E-19,16,9,2008
2452,9/17/08,3.2281152,1.81E-19,17,9,2008
2453,9/18/08,2.77787808,1.56E-19,18,9,2008
2454,9/19/08,2.37294784,1.33E-19,19,9,2008
2455,9/20/08,2.09827488,1.18E-19,20,9,2008
2456,9/21/08,1.95669088,1.10E-19,21,9,2008
2457,9/22/08,1.91421568,1.07E-19,22,9,2008
