index,date,flow ,,,,,
2734,2009-06-26,4.1625696,,,,,
2735,2009-06-27,3.7661344,,,,,
2736,2009-06-28,3.4263328,,,,,
2737,2009-06-29,4.24752,,,,,
2738,2009-06-30,7.3057344,,,,,
2739,2009-07-01,5.8615776,,,,,
2740,2009-07-02,6.9659328,,,,,
2741,2009-07-03,18.3209696,,,,,
2742,2009-07-04,14.1584,,,,,
2743,2009-07-05,8.7215744,,,,,
2744,2009-07-06,5.9182112,,,,,
2745,2009-07-07,4.672272,,,,,
2746,2009-07-08,8.2685056,,,,,
2747,2009-07-09,8.211872,,,,,
2748,2009-07-10,5.5784096,,,,,
2749,2009-07-11,4.1908864,,,,,
2750,2009-07-12,3.5396,,,,,
2751,2009-07-13,3.0015808,,,,,
2752,2009-07-14,2.48055168,,,,,
2753,2009-07-15,2.12659168,,,,,
2754,2009-07-16,1.92271072,,,,,
2755,2009-07-17,1.87740384,,,,,
2756,2009-07-18,2.48338336,,,,,
2757,2009-07-19,2.82884832,,,,,
2758,2009-07-20,2.37577952,,,,,
2759,2009-07-21,2.03597792,,,,,
2760,2009-07-22,2.9166304,,,,,
2761,2009-07-23,3.681184,,,,,
2762,2009-07-24,8.8348416,,,,,
2763,2009-07-25,22.5968064,,,,,
2764,2009-07-26,11.7231552,,,,,
2765,2009-07-27,6.8526656,,,,,
2766,2009-07-28,5.2669248,,,,,
2767,2009-07-29,4.1625696,,,,,
2768,2009-07-30,3.4546496,,,,,
2769,2009-07-31,4.2192032,,,,,
2770,2009-08-01,9.6560288,,,,,
2771,2009-08-02,8.070288,,,,,
2772,2009-08-03,5.0120736,,,,,
2773,2009-08-04,3.8794016,,,,,
2774,2009-08-05,3.0865312,,,,,
2775,2009-08-06,2.60231392,,,,,
2776,2009-08-07,2.2087104,,,,,
2777,2009-08-08,1.91421568,,,,,
2778,2009-08-09,1.71033472,,,,,
2779,2009-08-10,1.59423584,,,,,
2780,2009-08-11,2.2795024,,,,,
2781,2009-08-12,3.0298976,,,,,
2782,2009-08-13,2.34746272,,,,,
2783,2009-08-14,1.93403744,,,,,
2784,2009-08-15,1.66785952,,,,,
2785,2009-08-16,1.45548352,,,,,
2786,2009-08-17,1.34787968,,,,,
2787,2009-08-18,1.20629568,,,,,
2788,2009-08-19,1.11568192,,,,,
2789,2009-08-20,1.01090976,,,,,
2790,2009-08-21,0.94294944,,,,,
2791,2009-08-22,1.10152352,,,,,
2792,2009-08-23,1.28275104,,,,,
2793,2009-08-24,1.32522624,,,,,
2794,2009-08-25,1.2600976,,,,,
2795,2009-08-26,1.09869184,,,,,
2796,2009-08-27,0.991088,,,,,
2797,2009-08-28,0.9061376,,,,,
2798,2009-08-29,3.3696992,,,,,
2799,2009-08-30,8.1835552,,,,,
2800,2009-08-31,5.097024,,,,,
2801,2009-09-01,3.3130656,,,,,
2802,2009-09-02,2.41542304,,,,,
2803,2009-09-03,1.87740384,,,,,
2804,2009-09-04,1.59706752,,,,,
2805,2009-09-05,1.37053312,,,,,
2806,2009-09-06,1.18364224,,,,,
2807,2009-09-07,1.06188,,,,,
2808,2009-09-08,1.0052464,,,,,
2809,2009-09-09,0.94578112,,,,,
2810,2009-09-10,0.89481088,,,,,
2811,2009-09-11,0.87498912,,,,,
2812,2009-09-12,0.91746432,,,,,
2813,2009-09-13,1.01374144,,,,,
2814,2009-09-14,0.96843456,,,,,
2815,2009-09-15,0.90896928,,,,,
2816,2009-09-16,0.88348416,,,,,
2817,2009-09-17,0.87498912,,,,,
2818,2009-09-18,0.778712,,,,,
2819,2009-09-19,0.75889024,,,,,
2820,2009-09-20,0.73057344,,,,,
2821,2009-09-21,0.70508832,,,,,
2822,2009-09-22,0.70792,,,,,
2823,2009-09-23,0.70508832,,,,,
2824,2009-09-24,0.70225664,,,,,
2825,2009-09-25,0.68809824,,,,,
2826,2009-09-26,0.66261312,,,,,
2827,2009-09-27,0.69092992,,,,,
2828,2009-09-28,0.85516736,,,,,
2829,2009-09-29,0.94294944,,,,,
2830,2009-09-30,0.84100896,,,,,
2831,2009-10-01,0.78154368,,,,,
2832,2009-10-02,0.7503952,,,,,
2833,2009-10-03,0.88914752,,,,,
2834,2009-10-04,1.45548352,,,,,
2835,2009-10-05,1.67352288,,,,,
2836,2009-10-06,1.3308896,,,,,
2837,2009-10-07,1.71033472,,,,,
2838,2009-10-08,2.73823456,,,,,
2839,2009-10-09,2.05863136,,,,,
2840,2009-10-10,1.69051296,,,,,
2841,2009-10-11,1.49512704,,,,,
2842,2009-10-12,1.30540448,,,,,
2843,2009-10-13,1.6706912,,,,,
2844,2009-10-14,1.76130496,,,,,
2845,2009-10-15,1.5857408,,,,,
2846,2009-10-16,1.38185984,,,,,
2847,2009-10-17,1.3025728,,,,,
2848,2009-10-18,1.2176224,,,,,
2849,2009-10-19,1.43566176,,,,,
2850,2009-10-20,1.45548352,,,,,
2851,2009-10-21,1.37053312,,,,,
2852,2009-10-22,1.38185984,,,,,
2853,2009-10-23,2.23985888,,,,,
2854,2009-10-24,2.8599968,,,,,
2855,2009-10-25,7.503952,,,,,
2856,2009-10-26,8.0986048,,,,,
2857,2009-10-27,4.6156384,,,,,
2858,2009-10-28,3.822768,,,,,
2859,2009-10-29,4.7855392,,,,,
2860,2009-10-30,4.3041536,,,,,
2861,2009-10-31,3.5112832,,,,,
2862,2009-11-01,3.3130656,,,,,
2863,2009-11-02,3.1997984,,,,,
2864,2009-11-03,2.80053152,,,,,
2865,2009-11-04,2.54001696,,,,,
2866,2009-11-05,2.3644528,,,,,
2867,2009-11-06,2.29082912,,,,,
2868,2009-11-07,2.17756192,,,,,
2869,2009-11-08,2.45506656,,,,,
2870,2009-11-09,2.35878944,,,,,
2871,2009-11-10,2.18605696,,,,,
2872,2009-11-11,2.07278976,,,,,
2873,2009-11-12,1.97368096,,,,,
2874,2009-11-13,1.911384,,,,,
2875,2009-11-14,3.114848,,,,,
2876,2009-11-15,11.32672,,,,,
2877,2009-11-16,11.468304,,,,,
2878,2009-11-17,6.3995968,,,,,
2879,2009-11-18,4.530688,,,,,
2880,2009-11-19,3.7661344,,,,,
2881,2009-11-20,4.813856,,,,,
2882,2009-11-21,8.5233568,,,,,
2883,2009-11-22,6.6827648,,,,,
2884,2009-11-23,4.8421728,,,,,
2885,2009-11-24,4.105936,,,,,
2886,2009-11-25,3.7661344,,,,,
2887,2009-11-26,3.7661344,,,,,
2888,2009-11-27,4.4740544,,,,,
2889,2009-11-28,8.49504,,,,,
2890,2009-11-29,7.9003872,,,,,
2891,2009-11-30,5.3518752,,,,,
2892,2009-12-01,4.5590048,,,,,
2893,2009-12-02,4.0493024,,,,,
2894,2009-12-03,7.6172192,,,,,
2895,2009-12-04,13.6770144,,,,,
2896,2009-12-05,9.4294944,,,,,
2897,2009-12-06,6.8526656,,,,,
2898,2009-12-07,5.7766272,,,,,
2899,2009-12-08,4.95544,,,,,
2900,2009-12-09,4.5873216,,,,,
2901,2009-12-10,5.9182112,,,,,
2902,2009-12-11,6.1730624,,,,,
2903,2009-12-12,5.1536576,,,,,
2904,2009-12-13,4.672272,,,,,
2905,2009-12-14,6.37128,,,,,
2906,2009-12-15,7.2491008,,,,,
2907,2009-12-16,6.37128,,,,,
2908,2009-12-17,5.238608,,,,,
2909,2009-12-18,5.0403904,,,,,
2910,2009-12-19,4.0209856,,,,,
2911,2009-12-20,3.5112832,,,,,
2912,2009-12-21,3.256432,,,,,
2913,2009-12-22,3.256432,,,,,
2914,2009-12-23,3.0015808,,,,,
2915,2009-12-24,2.9449472,,,,,
2916,2009-12-25,2.8883136,,,,,
2917,2009-12-26,2.80619488,,,,,
2918,2009-12-27,9.9675136,,,,,
2919,2009-12-28,29.449472,,,,,
2920,2009-12-29,17.556416,,,,,
2921,2009-12-30,11.6382048,,,,,
2922,2009-12-31,9.769296,,,,,
2923,2010-01-01,7.78712,,,,,
2924,2010-01-02,6.229696,,,,,
2925,2010-01-03,5.66336,,,,,
2926,2010-01-04,5.1819744,,,,,
2927,2010-01-05,4.7855392,,,,,
2928,2010-01-06,4.4174208,,,,,
2929,2010-01-07,4.2192032,,,,,
2930,2010-01-08,3.964352,,,,,
2931,2010-01-09,3.6528672,,,,,
2932,2010-01-10,3.2281152,,,,,
2933,2010-01-11,3.256432,,,,,
2934,2010-01-12,3.256432,,,,,
2935,2010-01-13,2.9449472,,,,,
2936,2010-01-14,2.8883136,,,,,
2937,2010-01-15,2.76655136,,,,,
2938,2010-01-16,2.83168,,,,,
2939,2010-01-17,2.9166304,,,,,
2940,2010-01-18,2.973264,,,,,
2941,2010-01-19,3.0865312,,,,,
2942,2010-01-20,3.0582144,,,,,
2943,2010-01-21,3.0015808,,,,,
2944,2010-01-22,2.9449472,,,,,
2945,2010-01-23,2.9166304,,,,,
2946,2010-01-24,2.83168,,,,,
2947,2010-01-25,4.5023712,,,,,
2948,2010-01-26,15.291072,,,,,
2949,2010-01-27,18.9439392,,,,,
2950,2010-01-28,11.609888,,,,,
2951,2010-01-29,8.070288,,,,,
2952,2010-01-30,6.37128,,,,,
2953,2010-01-31,5.380192,,,,,
2954,2010-02-01,4.7005888,,,,,
2955,2010-02-02,4.3324704,,,,,
2956,2010-02-03,3.9926688,,,,,
2957,2010-02-04,3.7095008,,,,,
2958,2010-02-05,3.4546496,,,,,
2959,2010-02-06,3.2847488,,,,,
2960,2010-02-07,3.0582144,,,,,
2961,2010-02-08,2.9166304,,,,,
2962,2010-02-09,2.8599968,,,,,
2963,2010-02-10,2.760888,,,,,
2964,2010-02-11,2.67027424,,,,,
2965,2010-02-12,2.58249216,,,,,
2966,2010-02-13,2.46922496,,,,,
2967,2010-02-14,2.44090816,,,,,
2968,2010-02-15,2.36728448,,,,,
2969,2010-02-16,2.3786112,,,,,
2970,2010-02-17,2.3927696,,,,,
2971,2010-02-18,2.4210864,,,,,
2972,2010-02-19,2.49754176,,,,,
2973,2010-02-20,2.43807648,,,,,
2974,2010-02-21,2.5201952,,,,,
2975,2010-02-22,2.48904672,,,,,
2976,2010-02-23,2.56833376,,,,,
2977,2010-02-24,4.2192032,,,,,
2978,2010-02-25,21.94552,,,,,
2979,2010-02-26,80.70288,,,,,
2980,2010-02-27,49.5544,,,,,
2981,2010-02-28,25.3152192,,,,,
2982,2010-03-01,17.556416,,,,,
2983,2010-03-02,15.0928544,,,,,
2984,2010-03-03,13.1956288,,,,,
2985,2010-03-04,11.185136,,,,,
2986,2010-03-05,9.5427616,,,,,
2987,2010-03-06,8.5233568,,,,,
2988,2010-03-07,8.211872,,,,,
2989,2010-03-08,8.4100896,,,,,
2990,2010-03-09,8.5799904,,,,,
2991,2010-03-10,7.9853376,,,,,
2992,2010-03-11,7.1358336,,,,,
2993,2010-03-12,6.7110816,,,,,
2994,2010-03-13,6.3995968,,,,,
2995,2010-03-14,17.5280992,,,,,
2996,2010-03-15,83.817728,,,,,
2997,2010-03-16,58.332608,,,,,
2998,2010-03-17,28.599968,,,,,
2999,2010-03-18,19.1421568,,,,,
3000,2010-03-19,14.6397856,,,,,
3001,2010-03-20,11.751472,,,,,
3002,2010-03-21,9.627712,,,,,
3003,2010-03-22,8.2401888,,,,,
3004,2010-03-23,16.848496,,,,,
3005,2010-03-24,32.847488,,,,,
3006,2010-03-25,19.8500768,,,,,
3007,2010-03-26,13.733648,,,,,
3008,2010-03-27,11.6665216,,,,,
3009,2010-03-28,9.2312768,,,,,
3010,2010-03-29,10.4488992,,,,,
3011,2010-03-30,34.263328,,,,,
3012,2010-03-31,86.083072,,,,,
3013,2010-04-01,44.457376,,,,,
3014,2010-04-02,23.644528,,,,,
3015,2010-04-03,16.0273088,,,,,
3016,2010-04-04,12.2894912,,,,,
3017,2010-04-05,10.0241472,,,,,
3018,2010-04-06,8.636624,,,,,
3019,2010-04-07,7.4190016,,,,,
3020,2010-04-08,6.4562304,,,,,
3021,2010-04-09,6.0597952,,,,,
3022,2010-04-10,7.5889024,,,,,
3023,2010-04-11,7.1924672,,,,,
3024,2010-04-12,5.8615776,,,,,
3025,2010-04-13,5.097024,,,,,
3026,2010-04-14,4.6439552,,,,,
3027,2010-04-15,4.1908864,,,,,
3028,2010-04-16,4.0776192,,,,,
3029,2010-04-17,7.8154368,,,,,
3030,2010-04-18,11.5249376,,,,,
3031,2010-04-19,9.5144448,,,,,
3032,2010-04-20,7.1924672,,,,,
3033,2010-04-21,5.7766272,,,,,
3034,2010-04-22,4.9837568,,,,,
3035,2010-04-23,4.6156384,,,,,
3036,2010-04-24,4.24752,,,,,
3037,2010-04-25,3.8794016,,,,,
3038,2010-04-26,3.5962336,,,,,
3039,2010-04-27,3.4263328,,,,,
3040,2010-04-28,3.5396,,,,,
3041,2010-04-29,3.7944512,,,,,
3042,2010-04-30,3.398016,,,,,
3043,2010-05-01,2.973264,,,,,
3044,2010-05-02,2.8175216,,,,,
3045,2010-05-03,2.57966048,,,,,
3046,2010-05-04,2.58532384,,,,,
3047,2010-05-05,2.2228688,,,,,
3048,2010-05-06,2.0671264,,,,,
3049,2010-05-07,2.14924512,,,,,
3050,2010-05-08,2.0812848,,,,,
3051,2010-05-09,2.66744256,,,,,
3052,2010-05-10,2.4352448,,,,,
3053,2010-05-11,2.04447296,,,,,
3054,2010-05-12,1.99350272,,,,,
3055,2010-05-13,1.83776032,,,,,
3056,2010-05-14,1.62255264,,,,,
3057,2010-05-15,2.29649248,,,,,
3058,2010-05-16,2.07562144,,,,,
3059,2010-05-17,1.6848496,,,,,
3060,2010-05-18,1.46397856,,,,,
3061,2010-05-19,2.7750464,,,,,
3062,2010-05-20,4.3607872,,,,,
3063,2010-05-21,3.1714816,,,,,
3064,2010-05-22,2.2795024,,,,,
3065,2010-05-23,1.93686912,,,,,
3066,2010-05-24,1.73298816,,,,,
3067,2010-05-25,1.53760224,,,,,
3068,2010-05-26,1.345048,,,,,
3069,2010-05-27,1.28558272,,,,,
3070,2010-05-28,1.23461248,,,,,
3071,2010-05-29,1.19213728,,,,,
3072,2010-05-30,1.15249376,,,,,
3073,2010-05-31,1.10152352,,,,,
3074,2010-06-01,1.06754336,,,,,
3075,2010-06-02,1.03922656,,,,,
3076,2010-06-03,1.03922656,,,,,
3077,2010-06-04,0.78720704,,,,,
3078,2010-06-05,0.84667232,,,,,
3079,2010-06-06,1.25160256,,,,,
3080,2010-06-07,2.9449472,,,,,
3081,2010-06-08,2.47205664,,,,,
3082,2010-06-09,1.72166144,,,,,
3083,2010-06-10,1.48946368,,,,,
3084,2010-06-11,1.81793856,,,,,
3085,2010-06-12,1.71882976,,,,,
3086,2010-06-13,1.5291072,,,,,
3087,2010-06-14,1.42716672,,,,,
3088,2010-06-15,1.35354304,,,,,
3089,2010-06-16,1.45265184,,,,,
3090,2010-06-17,1.2459392,,,,,
3091,2010-06-18,0.85516736,,,,,
3092,2010-06-19,0.81835552,,,,,
3093,2010-06-20,0.7928704,,,,,
3094,2010-06-21,0.77021696,,,,,
3095,2010-06-22,0.73906848,,,,,
3096,2010-06-23,0.7503952,,,,,
3097,2010-06-24,0.81835552,,,,,
3098,2010-06-25,0.920296,,,,,
3099,2010-06-26,0.71924672,,,,,
3100,2010-06-27,0.67110816,,,,,
3101,2010-06-28,0.64279136,,,,,
3102,2010-06-29,0.57199936,,,,,
3103,2010-06-30,0.566336,,,,,
3104,2010-07-01,0.64562304,,,,,
3105,2010-07-02,1.17231552,,,,,
3106,2010-07-03,0.77588032,,,,,
3107,2010-07-04,0.64279136,,,,,
3108,2010-07-05,0.57766272,,,,,
3109,2010-07-06,0.51536576,,,,,
3110,2010-07-07,0.4530688,,,,,
3111,2010-07-08,0.4105936,,,,,
3112,2010-07-09,0.37095008,,,,,
3113,2010-07-10,0.40493024,,,,,
3114,2010-07-11,0.45023712,,,,,
3115,2010-07-12,0.47855392,,,,,
3116,2010-07-13,0.59748448,,,,,
3117,2010-07-14,0.80136544,,,,,
3118,2010-07-15,0.7220784,,,,,
3119,2010-07-16,0.6937616,,,,,
3120,2010-07-17,0.60597952,,,,,
3121,2010-07-18,0.52669248,,,,,
3122,2010-07-19,0.41625696,,,,,
3123,2010-07-20,0.35679168,,,,,
3124,2010-07-21,0.36528672,,,,,
3125,2010-07-22,0.5238608,,,,,
3126,2010-07-23,0.57483104,,,,,
3127,2010-07-24,0.61164288,,,,,
3128,2010-07-25,0.56350432,,,,,
3129,2010-07-26,0.50403904,,,,,
3130,2010-07-27,0.45873216,,,,,
3131,2010-07-28,0.3964352,,,,,
3132,2010-07-29,0.34829664,,,,,
3133,2010-07-30,0.28883136,,,,,
3134,2010-07-31,0.2548512,,,,,
3135,2010-08-01,0.242958144,,,,,
3136,2010-08-02,0.243807648,,,,,
3137,2010-08-03,0.23786112,,,,,
3138,2010-08-04,0.23786112,,,,,
3139,2010-08-05,0.231348256,,,,,
3140,2010-08-06,0.23644528,,,,,
3141,2010-08-07,0.205013632,,,,,
3142,2010-08-08,0.190855232,,,,,
3143,2010-08-09,0.190288896,,,,,
3144,2010-08-10,0.230498752,,,,,
3145,2010-08-11,0.20671264,,,,,
3146,2010-08-12,0.208694816,,,,,
3147,2010-08-13,0.197084928,,,,,
3148,2010-08-14,0.188589888,,,,,
3149,2010-08-15,0.177829504,,,,,
3150,2010-08-16,0.18972256,,,,,
3151,2010-08-17,0.191987904,,,,,
3152,2010-08-18,0.180944352,,,,,
3153,2010-08-19,0.17273248,,,,,
3154,2010-08-20,0.159423584,,,,,
3155,2010-08-21,0.144982016,,,,,
3156,2010-08-22,0.146964192,,,,,
3157,2010-08-23,0.160273088,,,,,
3158,2010-08-24,0.161972096,,,,,
3159,2010-08-25,0.8636624,,,,,
3160,2010-08-26,1.63104768,,,,,
3161,2010-08-27,2.12092832,,,,,
3162,2010-08-28,1.78679008,,,,,
3163,2010-08-29,1.23744416,,,,,
3164,2010-08-30,0.79853376,,,,,
3165,2010-08-31,0.5521776,,,,,
3166,2010-09-01,0.3964352,,,,,
3167,2010-09-02,0.43041536,,,,,
3168,2010-09-03,0.41342528,,,,,
3169,2010-09-04,0.33130656,,,,,
3170,2010-09-05,0.38794016,,,,,
3171,2010-09-06,0.41342528,,,,,
3172,2010-09-07,0.248338336,,,,,
3173,2010-09-08,0.24635616,,,,,
3174,2010-09-09,0.232764096,,,,,
3175,2010-09-10,0.208694816,,,,,
3176,2010-09-11,0.186041376,,,,,
3177,2010-09-12,0.17839584,,,,,
3178,2010-09-13,0.180661184,,,,,
3179,2010-09-14,0.183492864,,,,,
3180,2010-09-15,0.176130496,,,,,
3181,2010-09-16,0.16848496,,,,,
3182,2010-09-17,0.243241312,,,,,
3183,2010-09-18,0.201332448,,,,,
3184,2010-09-19,0.186607712,,,,,
3185,2010-09-20,0.188589888,,,,,
3186,2010-09-21,0.179528512,,,,,
3187,2010-09-22,0.133938464,,,,,
3188,2010-09-23,0.156875072,,,,,
3189,2010-09-24,0.148096864,,,,,
3190,2010-09-25,0.146681024,,,,,
3191,2010-09-26,0.138469152,,,,,
3192,2010-09-27,0.142716672,,,,,
3193,2010-09-28,0.177546336,,,,,
3194,2010-09-29,0.2619304,,,,,
3195,2010-09-30,0.194819584,,,,,
3196,2010-10-01,0.36528672,,,,,
3197,2010-10-02,0.64562304,,,,,
3198,2010-10-03,0.79003872,,,,,
3199,2010-10-04,0.69942496,,,,,
3200,2010-10-05,0.56916768,,,,,
3201,2010-10-06,0.47572224,,,,,
3202,2010-10-07,0.58332608,,,,,
3203,2010-10-08,0.566336,,,,,
3204,2010-10-09,0.45873216,,,,,
3205,2010-10-10,0.264195744,,,,,
3206,2010-10-11,0.267876928,,,,,
3207,2010-10-12,0.49837568,,,,,
3208,2010-10-13,0.34263328,,,,,
3209,2010-10-14,0.252302688,,,,,
3210,2010-10-15,1.1043552,,,,,
3211,2010-10-16,4.5873216,,,,,
3212,2010-10-17,6.8243488,,,,,
3213,2010-10-18,4.0493024,,,,,
3214,2010-10-19,2.77787808,,,,,
3215,2010-10-20,2.31348256,,,,,
3216,2010-10-21,1.97934432,,,,,
3217,2010-10-22,1.80944352,,,,,
3218,2010-10-23,1.71599808,,,,,
3219,2010-10-24,1.7556416,,,,,
3220,2010-10-25,1.75280992,,,,,
3221,2010-10-26,1.95952256,,,,,
3222,2010-10-27,2.42958144,,,,,
3223,2010-10-28,3.4546496,,,,,
3224,2010-10-29,3.7944512,,,,,
3225,2010-10-30,3.1431648,,,,,
3226,2010-10-31,2.70991776,,,,,
3227,2010-11-01,2.53718528,,,,,
3228,2010-11-02,2.33896768,,,,,
3229,2010-11-03,2.19738368,,,,,
3230,2010-11-04,2.24552224,,,,,
3231,2010-11-05,3.398016,,,,,
3232,2010-11-06,5.1819744,,,,,
3233,2010-11-07,4.0493024,,,,,
3234,2010-11-08,3.398016,,,,,
3235,2010-11-09,3.7378176,,,,,
3236,2010-11-10,3.6245504,,,,,
3237,2010-11-11,3.1714816,,,,,
3238,2010-11-12,2.69859104,,,,,
3239,2010-11-13,2.32764096,,,,,
3240,2010-11-14,2.10393824,,,,,
3241,2010-11-15,1.95102752,,,,,
3242,2010-11-16,1.86607712,,,,,
3243,2010-11-17,3.4263328,,,,,
3244,2010-11-18,8.636624,,,,,
3245,2010-11-19,5.7199936,,,,,
3246,2010-11-20,4.2192032,,,,,
3247,2010-11-21,3.6245504,,,,,
3248,2010-11-22,3.114848,,,,,
3249,2010-11-23,2.82318496,,,,,
3250,2010-11-24,2.65611584,,,,,
3251,2010-11-25,2.406928,,,,,
3252,2010-11-26,2.35312608,,,,,
3253,2010-11-27,2.72973952,,,,,
3254,2010-11-28,2.8599968,,,,,
3255,2010-11-29,2.57399712,,,,,
3256,2010-11-30,2.28516576,,,,,
3257,2010-12-01,2.32480928,,,,,
3258,2010-12-02,7.5605856,,,,,
3259,2010-12-03,9.9675136,,,,,
3260,2010-12-04,6.2863296,,,,,
3261,2010-12-05,4.8988064,,,,,
3262,2010-12-06,4.105936,,,,,
3263,2010-12-07,3.5962336,,,,,
3264,2010-12-08,3.1431648,,,,,
3265,2010-12-09,2.50886848,,,,,
3266,2010-12-10,2.1803936,,,,,
3267,2010-12-11,2.18605696,,,,,
3268,2010-12-12,2.82035328,,,,,
3269,2010-12-13,25.201952,,,,,
3270,2010-12-14,28.3168,,,,,
3271,2010-12-15,14.0451328,,,,,
3272,2010-12-16,8.4667232,,,,,
3273,2010-12-17,6.37128,,,,,
3274,2010-12-18,5.0120736,,,,,
3275,2010-12-19,4.530688,,,,,
3276,2010-12-20,4.1342528,,,,,
3277,2010-12-21,3.9077184,,,,,
3278,2010-12-22,3.7095008,,,,,
3279,2010-12-23,3.5962336,,,,,
3280,2010-12-24,3.4263328,,,,,
3281,2010-12-25,3.1714816,,,,,
3282,2010-12-26,2.9449472,,,,,
3283,2010-12-27,2.8033632,,,,,
3284,2010-12-28,2.8883136,,,,,
3285,2010-12-29,2.973264,,,,,
3286,2010-12-30,2.82035328,,,,,
3287,2010-12-31,2.62779904,,,,,
3288,2011-01-01,2.7042544,,,,,
3289,2011-01-02,3.1431648,,,,,
3290,2011-01-03,3.9360352,,,,,
3291,2011-01-04,3.5396,,,,,
3292,2011-01-05,3.1431648,,,,,
3293,2011-01-06,2.760888,,,,,
3294,2011-01-07,2.44373984,,,,,
3295,2011-01-08,2.4210864,,,,,
3296,2011-01-09,2.31914592,,,,,
3297,2011-01-10,2.0954432,,,,,
3298,2011-01-11,1.95102752,,,,,
3299,2011-01-12,1.9680176,,,,,
3300,2011-01-13,2.08411648,,,,,
3301,2011-01-14,2.18888864,,,,,
3302,2011-01-15,2.01898784,,,,,
3303,2011-01-16,1.95102752,,,,,
3304,2011-01-17,1.911384,,,,,
3305,2011-01-18,1.96518592,,,,,
3306,2011-01-19,2.32480928,,,,,
3307,2011-01-20,2.69292768,,,,,
3308,2011-01-21,2.65611584,,,,,
3309,2011-01-22,2.51453184,,,,,
3310,2011-01-23,2.34746272,,,,,
3311,2011-01-24,2.10676992,,,,,
3312,2011-01-25,2.10676992,,,,,
3313,2011-01-26,2.1096016,,,,,
3314,2011-01-27,2.05863136,,,,,
3315,2011-01-28,2.14641344,,,,,
3316,2011-01-29,2.194552,,,,,
3317,2011-01-30,2.06995808,,,,,
3318,2011-01-31,1.9963344,,,,,
3319,2011-02-01,1.92271072,,,,,
3320,2011-02-02,1.87740384,,,,,
3321,2011-02-03,1.982176,,,,,
3322,2011-02-04,2.0246512,,,,,
3323,2011-02-05,2.24552224,,,,,
3324,2011-02-06,2.63629408,,,,,
3325,2011-02-07,2.8883136,,,,,
3326,2011-02-08,2.9449472,,,,,
3327,2011-02-09,2.8599968,,,,,
3328,2011-02-10,2.7184128,,,,,
3329,2011-02-11,2.46639328,,,,,
3330,2011-02-12,2.38993792,,,,,
3331,2011-02-13,2.16057184,,,,,
3332,2011-02-14,2.12659168,,,,,
3333,2011-02-15,2.01332448,,,,,
3334,2011-02-16,1.94819584,,,,,
3335,2011-02-17,1.86324544,,,,,
3336,2011-02-18,2.06146304,,,,,
3337,2011-02-19,3.0298976,,,,,
3338,2011-02-20,3.3130656,,,,,
3339,2011-02-21,3.114848,,,,,
3340,2011-02-22,2.78354144,,,,,
3341,2011-02-23,2.52585856,,,,,
3342,2011-02-24,2.2936608,,,,,
3343,2011-02-25,2.3502944,,,,,
3344,2011-02-26,2.58249216,,,,,
3345,2011-02-27,2.52585856,,,,,
3346,2011-02-28,2.69292768,,,,,
3347,2011-03-01,3.114848,,,,,
3348,2011-03-02,3.3696992,,,,,
3349,2011-03-03,3.0015808,,,,,
3350,2011-03-04,2.76371968,,,,,
3351,2011-03-05,2.44657152,,,,,
3352,2011-03-06,2.9449472,,,,,
3353,2011-03-07,10.4205824,,,,,
3354,2011-03-08,37.661344,,,,,
3355,2011-03-09,31.431648,,,,,
3356,2011-03-10,22.5401728,,,,,
3357,2011-03-11,19.963344,,,,,
3358,2011-03-12,29.166304,,,,,
3359,2011-03-13,26.334624,,,,,
3360,2011-03-14,19.7368096,,,,,
3361,2011-03-15,15.4609728,,,,,
3362,2011-03-16,14.5265184,,,,,
3363,2011-03-17,18.6324544,,,,,
3364,2011-03-18,21.8888864,,,,,
3365,2011-03-19,29.166304,,,,,
3366,2011-03-20,22.1154208,,,,,
3367,2011-03-21,15.857408,,,,,
3368,2011-03-22,14.86632,,,,,
3369,2011-03-23,13.5637472,,,,,
3370,2011-03-24,11.468304,,,,,
3371,2011-03-25,10.0807808,,,,,
3372,2011-03-26,8.9764256,,,,,
3373,2011-03-27,8.0419712,,,,,
3374,2011-03-28,7.3906848,,,,,
3375,2011-03-29,7.1075168,,,,,
3376,2011-03-30,6.0314784,,,,,
3377,2011-03-31,5.6916768,,,,,
3378,2011-04-01,6.6261312,,,,,
3379,2011-04-02,7.7588032,,,,,
3380,2011-04-03,9.3728608,,,,,
3381,2011-04-04,9.7126624,,,,,
3382,2011-04-05,9.9391968,,,,,
3383,2011-04-06,10.1374144,,,,,
3384,2011-04-07,9.3162272,,,,,
3385,2011-04-08,8.7215744,,,,,
3386,2011-04-09,8.4667232,,,,,
3387,2011-04-10,8.636624,,,,,
3388,2011-04-11,11.3833536,,,,,
3389,2011-04-12,13.9884992,,,,,
3390,2011-04-13,12.5726592,,,,,
3391,2011-04-14,15.3193888,,,,,
3392,2011-04-15,13.7053312,,,,,
3393,2011-04-16,10.0241472,,,,,
3394,2011-04-17,23.3896768,,,,,
3395,2011-04-18,38.794016,,,,,
3396,2011-04-19,19.7934432,,,,,
3397,2011-04-20,13.592064,,,,,
3398,2011-04-21,10.7320672,,,,,
3399,2011-04-22,8.778208,,,,,
3400,2011-04-23,8.4100896,,,,,
3401,2011-04-24,11.468304,,,,,
3402,2011-04-25,10.9586016,,,,,
3403,2011-04-26,9.20296,,,,,
3404,2011-04-27,8.4667232,,,,,
